timestamp,AZ,CA,CO,ID,MT,NM,NV,OR,SD,TX,UT,WA,WY
2018-01-02 23:00:00+00:00,7895.4297,31904.7211,6968.3347,3796.5661,2175.7631,2319.0749,3129.0404,7019.0614,97.842,823.3644,4217.5331,14410.7257,1539.3727
2018-01-03 00:00:00+00:00,8472.3408,32449.2801,7563.052,4006.5706,2268.1882,2572.7581,3210.8407,7310.0328,104.755,896.0373,4503.8726,14910.3374,1623.9514
2018-01-03 01:00:00+00:00,8546.123,33406.2203,7868.3221,4088.5215,2291.3257,2633.4052,3428.4727,7661.214,107.4008,909.4507,4505.6725,15225.8873,1650.5141
2018-01-03 02:00:00+00:00,8323.1849,33164.1745,7935.4862,4109.4384,2298.8562,2642.0289,3476.8256,7728.0154,106.7286,900.4026,4430.4678,15131.4354,1656.8831
2018-01-03 03:00:00+00:00,8203.9022,32585.4753,7862.3334,4078.6872,2272.9298,2618.2907,3473.7515,7685.834,106.5445,873.0949,4308.3682,14866.9797,1645.8324
2018-01-03 04:00:00+00:00,7787.4359,31771.0244,7652.6388,3991.5248,2198.9936,2550.7777,3403.7038,7523.1388,106.3373,838.5066,4102.7834,14572.6019,1614.4336
2018-01-03 05:00:00+00:00,7133.6413,30663.8708,7411.563,3867.649,2114.701,2447.8798,3248.6744,7330.9245,102.3622,779.8565,3850.1749,14268.3308,1557.173
2018-01-03 06:00:00+00:00,6447.4734,29326.1071,7073.6967,3709.3898,2010.8799,2272.133,3015.6119,7094.1311,97.1796,714.8625,3574.9227,13805.0862,1498.1322
2018-01-03 07:00:00+00:00,5872.3743,27814.5238,6751.5926,3586.9965,1928.2858,2130.6436,2762.9257,6712.1948,94.294,682.7685,3397.414,13056.1704,1449.3067
2018-01-03 08:00:00+00:00,5605.1352,27233.1805,6582.5755,3525.4524,1874.2019,2092.1874,2474.7797,6353.8106,90.4804,678.6505,3322.7884,12284.0138,1431.8352
2018-01-03 09:00:00+00:00,5608.9752,27219.1442,6443.0902,3526.9984,1840.8328,2094.4323,2346.7254,6168.2395,90.1972,685.2719,3320.3967,11778.745,1425.5138
2018-01-03 10:00:00+00:00,5720.7483,27615.866,6318.7246,3540.9351,1836.8552,2117.3832,2392.0412,6179.7366,90.1236,697.9579,3364.4401,11734.2634,1422.4011
2018-01-03 11:00:00+00:00,6110.5918,28099.9855,6478.406,3614.1788,1859.5774,2197.086,2485.6339,6261.5161,93.2905,728.9797,3501.3483,11910.1567,1445.9991
2018-01-03 12:00:00+00:00,6926.0985,28950.3987,6900.7515,3757.7061,1943.1811,2370.4727,2639.678,6560.7421,95.6406,795.4934,3791.8769,12446.5363,1504.6269
2018-01-03 13:00:00+00:00,8072.2268,29007.1507,7610.507,3971.3369,2087.9366,2658.9176,2921.4916,7101.9406,100.9621,907.7938,4226.8368,13396.1209,1589.5908
2018-01-03 14:00:00+00:00,8893.6515,32917.2167,8036.9505,4203.9242,2213.4901,2766.2676,3322.566,7893.9339,105.6517,932.5076,4603.3643,14776.6621,1657.3087
2018-01-03 15:00:00+00:00,8814.8832,32433.6777,8070.0858,4261.7754,2213.0101,2812.6488,3523.8332,8477.1676,105.3495,953.8045,4651.2536,15865.2243,1640.9354
